material_id,band_gap,density,formation_energy
mp-554940,0.6994,3.477823423015119,-1.906316508611111
mp-559766,5.7232,4.513029999181553,-2.913594249583333
mp-581678,0.0,5.012377370254582,-0.47754977138888605
mp-632672,8.3948,2.600900873871013,-2.176441538645833
mp-632417,0.0,1.686277322880999,-0.9141899773958331
mp-752921,0.5743,4.017975014883592,-1.914260525773651
mp-752549,1.795599999999999,5.189038806290721,-2.125241082916668
mp-753228,0.919999999999999,3.9140383944945762,-1.961782155712644
mp-752635,0.0,4.816866456660791,-1.367264734333333
mp-752790,0.1985,3.397188264440883,-1.392491344666667
mp-752850,0.0,4.876550445316039,-1.487490075208332
mp-753722,0.0,3.14574458133786,-0.771961742083332
mp-754098,2.0933,3.211854045482234,-2.316607728666667
mp-754755,2.1089,2.764075551038085,-3.183754129722222
mp-754656,1.150399999999999,4.243169091621241,-2.159869964066093
mp-754766,2.2213,2.815802938374116,-3.146970977222222
mp-756206,1.5348000000000002,2.665394851636047,-3.151389928472222
mp-755559,3.4857,3.9276205227540713,-2.844351481666666
mp-755186,2.1313,2.685930899812852,-3.136646351805556
mp-755547,2.4644,2.698382825604777,-3.143929707222222
mp-755103,3.1784,3.228719336386945,-2.7226936981666663
mp-756951,2.9459,5.017345415144604,-2.059622312666666
mp-756516,0.0,4.191261181026642,-2.108084236566093
mp-758249,0.0,3.849007992383114,-1.495531120333333
mp-761164,0.051399999999999,3.270900306181051,-3.087235142095238
mp-761189,0.0,3.814901010366745,-1.132933875666667
mp-759499,0.25270000000000004,3.420579475787786,-2.854301341021711
mp-769702,0.0,3.935387220507514,-1.920449748850575
mp-770932,2.8255999999999992,5.08523353797315,-2.101960166666666
mp-772535,1.7567,4.176762956341553,-3.008369918049646
